canal,entropy_level,run_idx,seed_run,jacobian_norm,output_entropy,duration_ms
claim,1.0,35,42035,0.14201860129833221,2.7081036265296357,2.942
claim,1.0,36,42036,0.139467254281044,2.709349736621764,3.001
claim,1.0,37,42037,0.14709201455116272,2.710696606828739,2.835
claim,1.0,38,42038,0.15804150700569153,2.7053312848868334,2.857
claim,1.0,39,42039,0.16008353233337402,2.68082476167823,2.781
claim,1.0,40,42040,0.12784284353256226,2.7296076616885747,2.712
claim,1.0,41,42041,0.12718375027179718,2.737887101099371,3.161
claim,1.0,42,42042,0.16512009501457214,2.7259143564193025,3.023
claim,1.0,43,42043,0.14322969317436218,2.716620308252405,2.806
claim,1.0,44,42044,0.1073586642742157,2.7500837375566083,2.744
claim,1.0,45,42045,0.13037723302841187,2.7345430358467593,3.289
claim,1.0,46,42046,0.14195261895656586,2.7358884421188243,2.786
claim,1.0,47,42047,0.13312317430973053,2.733324721083499,2.797
claim,1.0,48,42048,0.14887328445911407,2.7311289930365317,3.331
claim,1.0,49,42049,0.1397402137517929,2.7284936706629868,3.199
claim,2.0,0,42000,0.1076827421784401,2.7656804591006505,3.026
claim,2.0,1,42001,0.1307211071252823,2.7552838230257923,3.076
claim,2.0,2,42002,0.10402002930641174,2.76504810704486,3.144
claim,2.0,3,42003,0.1051335334777832,2.767326925559887,3.452
claim,2.0,4,42004,0.11169130355119705,2.7624141672028895,3.127
claim,2.0,5,42005,0.12653136253356934,2.7579931020290562,2.936
claim,2.0,6,42006,0.11287133395671844,2.759999578757288,2.756
claim,2.0,7,42007,0.10316822677850723,2.7643849308844217,2.976
claim,2.0,8,42008,0.10422047972679138,2.7649407712061067,2.959
claim,2.0,9,42009,0.09830883145332336,2.7638736101998664,2.862
claim,2.0,10,42010,0.10782626271247864,2.763272882634459,3.266
claim,2.0,11,42011,0.12488740682601929,2.7510251310714384,3.316
claim,2.0,12,42012,0.10514187812805176,2.7621521557152198,3.25
claim,2.0,13,42013,0.11033057421445847,2.7569062365224712,2.826
claim,2.0,14,42014,0.10665325820446014,2.7632389238847566,3.184
claim,2.0,15,42015,0.11041142046451569,2.7611504850452477,3.185
claim,2.0,16,42016,0.10050112754106522,2.7615844427754896,3.083
claim,2.0,17,42017,0.10768697410821915,2.7674550437322742,3.353
claim,2.0,18,42018,0.11766091734170914,2.7634279905068646,2.964
claim,2.0,19,42019,0.11486533284187317,2.759658641468897,3.145
claim,2.0,20,42020,0.1144314631819725,2.754925082722187,2.914
claim,2.0,21,42021,0.10541129857301712,2.7668604209310184,3.217
claim,2.0,22,42022,0.11681507527828217,2.7559807288214944,2.974
claim,2.0,23,42023,0.12045793235301971,2.7527477302792662,3.137
claim,2.0,24,42024,0.12088783085346222,2.75909130331083,2.967
claim,2.0,25,42025,0.1140374168753624,2.757907055831463,2.783
claim,2.0,26,42026,0.12257451564073563,2.7606253720133376,2.731
claim,2.0,27,42027,0.10240887105464935,2.759719423550232,3.032
claim,2.0,28,42028,0.12802927196025848,2.7589432747565152,3.672
claim,2.0,29,42029,0.1073448434472084,2.756893190748297,3.326
claim,2.0,30,42030,0.10156707465648651,2.7613417643350697,4.053
claim,2.0,31,42031,0.10389605909585953,2.7639223470216705,3.626
claim,2.0,32,42032,0.11209151148796082,2.757945076194742,4.004
claim,2.0,33,42033,0.1187065839767456,2.7591402841573096,3.512
claim,2.0,34,42034,0.11421505361795425,2.7531189044134106,3.451
claim,2.0,35,42035,0.11128824204206467,2.7554519140220624,3.643
claim,2.0,36,42036,0.11066383123397827,2.754513749375654,3.63
claim,2.0,37,42037,0.11375828087329865,2.75496106558542,3.499
claim,2.0,38,42038,0.12224388122558594,2.7541335534204303,3.74
claim,2.0,39,42039,0.11920055001974106,2.7474273889537852,3.281
claim,2.0,40,42040,0.10456477105617523,2.760737491376398,3.52
claim,2.0,41,42041,0.10433316975831985,2.762749739045008,4.139
claim,2.0,42,42042,0.12418566644191742,2.760912821360071,3.725
claim,2.0,43,42043,0.11059166491031647,2.7577522829179553,3.781
claim,2.0,44,42044,0.09859488159418106,2.765915876206053,3.869
claim,2.0,45,42045,0.11101514101028442,2.7619549482671037,3.155
claim,2.0,46,42046,0.10631900280714035,2.763501885480427,3.53
claim,2.0,47,42047,0.11063570529222488,2.762029306071636,3.087
claim,2.0,48,42048,0.11639299243688583,2.7616808593042443,3.157
claim,2.0,49,42049,0.10969527810811996,2.760099550020788,3.156
